"Experiment","Run","Number","Feature","Margs"
"P1",18,"Feature1","troot(x4*x4)",0.999399434327161
"P1",18,"Feature2","x4*x2",0.99684840604079
"P1",18,"Feature3","x7",0.140185266448468
"P1",18,"Feature4","x3",0.0899072043079538
"P1",18,"Feature5","x4",0.0679902926546448
"P1",18,"Feature6","x4*x10",0.00364851922183589
"P1",18,"Feature7","x4*x4",0.00318732799565539
"P1",18,"Feature8","troot(x4)",0.00187427946987108
"P2",18,"Feature1","troot(x4*x4)",1
"P2",18,"Feature2","x4*x3",0.999999999802106
"P2",18,"Feature3","x6",0.229760520310489
"P3",18,"Feature1","troot(x4*x4)",1
"P3",18,"Feature2","x4*x8",0.999931951156223
"P3",18,"Feature3","x4",0.699972464255895
"P3",18,"Feature4","x8",0.0261656001252995
"P3",18,"Feature5","x2*x8",0.00317995399872661
"P4",18,"Feature1","troot(x4*(x6*x4))",1
"P4",18,"Feature2","x10*x10",0.00103518260495291
"P5",18,"Feature1","x4",0.999999999999999
"P5",18,"Feature2","x4*x10",0.999999999999981
"P5",18,"Feature3","troot(x4)*x4",0.98748386188596
"P5",18,"Feature4","x2",0.221119367327785
"P5",18,"Feature5","x9",0.0920127801138258
"P5",18,"Feature6","x5",0.0528893997857894
"P5",18,"Feature7","x4*x4",0.0131261766805376
"P5",18,"Feature8","troot(x4)",0.0125170519513742
"P5",18,"Feature9","troot(x2)",0.00117716187366026
"P6",18,"Feature1","x4",0.999999999999998
"P6",18,"Feature2","x4*x10",0.999999999932832
"P6",18,"Feature3","x4*x4",0.999999999932832
"P6",18,"Feature4","troot(x4)",0.99999999993283
"P6",18,"Feature5","x5",0.13463403429703
"P6",18,"Feature6","x1",0.0632205498095293
