"Experiment","Run","Number","Feature","Margs"
"S1",16,"Feature1","x6*x6",1
"S1",16,"Feature2","x11",1
"S1",16,"Feature3","(x6*x6)*(x10*x7)",1
"S1",16,"Feature4","x10*x7",1
"S1",16,"Feature5","sigmoid(x13)",1
"S1",16,"Feature6","x9",1
"S1",16,"Feature7","troot(x1)",1
"S1",16,"Feature8","x11*troot(1+(x13+(x8+x6)))",1
"S1",16,"Feature9","x10*x13",1
"S1",16,"Feature10","x13",1
"S1",16,"Feature11","x6*x11",1
"S1",16,"Feature12","(x11*exp_dbl(sigmoid(1+(troot(x11)+(x8+x13)))))*x6",1
"S1",16,"Feature13","x6",0.917520334914199
"S2",16,"Feature1","x1",1
"S2",16,"Feature2","x13*x1",1
"S2",16,"Feature3","p3(x2)",1
"S2",16,"Feature4","x4",1
"S2",16,"Feature5","x6",1
"S2",16,"Feature6","x10*x11",1
"S2",16,"Feature7","x8",1
"S2",16,"Feature8","x9",1
"S2",16,"Feature9","x10",1
"S2",16,"Feature10","x11",1
"S2",16,"Feature11","x13",1
"S2",16,"Feature12","p0(x12)",1
"S2",16,"Feature13","x13*p3(x2)",1
"S2",16,"Feature14","x5",0.666666666632257
"S2",16,"Feature15","x5",0.666666666632257
"S3",16,"Feature1","x1",1
"S3",16,"Feature2","p3(x11)",1
"S3",16,"Feature3","x5",1
"S3",16,"Feature4","x10*x13",1
"S3",16,"Feature5","x8",1
"S3",16,"Feature6","x9",1
"S3",16,"Feature7","x11",1
"S3",16,"Feature8","x12",1
"S3",16,"Feature9","x13",1
"S3",16,"Feature10","x6*x12",1
"S3",16,"Feature11","p3(x13)",1
"S3",16,"Feature12","x4",0.999536057858439
"S3",16,"Feature13","x2",0.950703769678678
"S3",16,"Feature14","x6*p3(x13)",0.948402507273775
"S3",16,"Feature15","x6",0.838141351304293
"S4",16,"Feature1","x1",1
"S4",16,"Feature2","x13*x6",1
"S4",16,"Feature3","p0(p0(x13))",1
"S4",16,"Feature4","(x5*x9)*p0(p0(x13))",1
"S4",16,"Feature5","x6",1
"S4",16,"Feature6","p0(x8)",1
"S4",16,"Feature7","x5*x9",1
"S4",16,"Feature8","x9",1
"S4",16,"Feature9","p0(x13)",1
"S4",16,"Feature10","x12",1
"S4",16,"Feature11","x13",1
"S4",16,"Feature12","x11*x12",1
"S4",16,"Feature13","x5",1
"S4",16,"Feature14","x10",0.666666666666641
"S4",16,"Feature15","x10",0.666666666666566
"S5",16,"Feature1","x10*(x6*x12)",1
"S5",16,"Feature2","x5",1
"S5",16,"Feature3","x6",1
"S5",16,"Feature4","troot(1+x6)",1
"S5",16,"Feature5","x8",1
"S5",16,"Feature6","x9",1
"S5",16,"Feature7","x11",1
"S5",16,"Feature8","x13",1
"S5",16,"Feature9","x6*x12",1
"S5",16,"Feature10","x10",0.999999999995624
"S5",16,"Feature11","x2",0.999999796226856
"S5",16,"Feature12","x4",0.999999073653481
"S5",16,"Feature13","x12",0.999930217966828
"S5",16,"Feature14","x1",0.999833448185598
"S5",16,"Feature15","x11*x1",0.982194033444635
"S6",16,"Feature1","x6*x11",1
"S6",16,"Feature2","sigmoid(1+x13)",1
"S6",16,"Feature3","sigmoid(x11)",1
"S6",16,"Feature4","x6",1
"S6",16,"Feature5","x1*x12",1
"S6",16,"Feature6","x8",1
"S6",16,"Feature7","x9",1
"S6",16,"Feature8","x11",1
"S6",16,"Feature9","x12",1
"S6",16,"Feature10","x13",1
"S6",16,"Feature11","p0(x10)",1
"S6",16,"Feature12","x4",0.986307047416054
"S6",16,"Feature13","x5",0.668498921695441
"S6",16,"Feature14","x5",0.666874493232962
"S6",16,"Feature15","p3(x9)",0.656979831247748
