"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",4,FALSE,TRUE,FALSE,FALSE,4,0.592525103233992,0.490656467178319,0.00160994211558455,0.00255411983123761,698.915048366661,0.999999779583463,5,618.056,"troot((x4*x9)*x4)","troot(x4*x4)","p3(x5)",1,1,0.99999240900645
"S2",4,TRUE,FALSE,FALSE,FALSE,4,0.588256305173406,0.485320381466758,0.00132730163400695,0.00219318520750352,689.810971999673,0.999999837477965,5,733.94,"troot(x4*(x6*x4))","x4","x8*x4",1,0.999449055856192,0.905366208454473
"S3",4,FALSE,FALSE,FALSE,FALSE,14,0.230564850513096,0.230564850513096,0.00824290996170975,0.0352215961351439,588.919158803698,0.999958084012534,14,625.667,"x7*(troot(x4)*(x2*troot(x4)))","x4","p3(p0(x4))",1,1,1
"S4",4,FALSE,FALSE,FALSE,FALSE,5,0.592525122582957,0.592525122582957,0.00155053776738437,0.00240726252851837,700.057650136979,0.999999804201867,5,672.524,"troot(x4*x4)","troot(x4*x4)*x9","p3(x5)",1,1,0.999999989177395
"S5",4,FALSE,FALSE,FALSE,FALSE,5,0.592525122582957,0.592525122582957,0.00155051916332392,0.0024072485772188,684.667953992209,0.999999804204136,5,651.096,"x9*(troot(x4)*troot(x4))","p3(x5)","troot(x4)*troot(x4)",1,1,1
"S6",4,FALSE,FALSE,FALSE,FALSE,7,0.265154418490864,0.265154418490864,0.00234872638670671,0.00520079980484118,576.899122917615,0.999999086093199,7,692.388,"(troot(x4)*x6)*(x6*(troot(x4)*x6))","(troot(x4)*x6)*(troot(x4)*x6)","p0(x6)*((troot(x4)*x6)*(x6*(troot(x4)*x6)))",1,1,1
