"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",6,0.899510422859003,4.40112415854786,2.76196014398474,-959.372822445084,0.808818133310246,19,1008.264,"x9*p0(x13)","x6","x9*p3(x6)",1,1,0.999999999999361
"P2",6,0.863878545513734,5.30535561138179,3.17547520156364,-973.661568114426,0.722189628225723,17,962.678,"x6","x9*x6","x9*sigmoid(x13)",1,1,1
"P3",6,0.888707721919806,4.62892974173552,3.00334780616324,-980.434615781199,0.7885144812113,15,971.256999999998,"x9*p0(x13*x6)","x11","x13*x9",1,0.999979361563827,0.999934013935037
"P4",6,0.88336700774721,4.72706773383599,3.06850780636294,-993.79018623284,0.779452008312319,15,923.357999999993,"p0(x13)","p3(x6*(x5*x11))","x13*x9",0.999999999998341,0.999999998947152,0.999999965032344
"P5",6,0.890597470334173,4.57843930112146,2.99627071841887,-1018.781792604,0.793102911818012,20,912.439000000013,"p3(x12*x6)","p3(x12*x6)*x9","p0(x13)*x9",1,0.99999999999948,0.999999999999015
"P6",6,0.884943867274958,4.69444198974179,3.02452793905193,-987.076771626884,0.782485902171175,13,913.514000000025,"x11","x6*x9","x9",1,1,1
