"Experiment","Run","Number","Feature","Margs"
"S1",7,"Feature1","x4*x7",1
"S1",7,"Feature2","x4",1
"S1",7,"Feature3","x7",1
"S1",7,"Feature4","troot(troot(x4))",1
"S1",7,"Feature5","troot(x4)",1
"S1",7,"Feature6","p0(x4)*(x4*x7)",1
"S1",7,"Feature7","troot(x4*(x9*troot(x4)))*p0(x4)",1
"S1",7,"Feature8","p0(x4)",0.999699233006303
"S1",7,"Feature9","p3(x5)",0.995752413114718
"S1",7,"Feature10","troot(x4)*(x4*p3(x5))",0.00424758688580193
"S2",7,"Feature1","troot(x4*x4)",0.999999999972956
"S2",7,"Feature2","x6*troot(x4*x4)",0.999978211781302
"S2",7,"Feature3","x9",0.675764502227122
"S2",7,"Feature4","x5",0.534484765906385
"S2",7,"Feature5","x6",0.2842368826309
"S3",7,"Feature1","troot((troot(x4)*x4)*(x4*(x6*p0(x4))))",1
"S3",7,"Feature2","troot((troot(x4)*x4)*(x4*x6))",1
"S3",7,"Feature3","x4",1
"S3",7,"Feature4","x4*x6",0.999999999999999
"S3",7,"Feature5","x6",0.963196342188431
"S3",7,"Feature6","x5",0.901199550472385
"S3",7,"Feature7","x9",0.846785950557679
"S3",7,"Feature8","x5*x5",0.0960624378049741
"S3",7,"Feature9","p3(x4)",0.00356279753061583
"S4",7,"Feature1","troot(x4*x4)",1
"S4",7,"Feature2","(x4*x8)*x4",1
"S4",7,"Feature3","x8*x4",1
"S4",7,"Feature4","x10*(x8*x4)",1
"S4",7,"Feature5","x7",1
"S4",7,"Feature6","p3(x5*x8)",0.99994606839151
"S5",7,"Feature1","troot(1+(troot((x4*x3)*x3)+(x4*x4)))",1
"S5",7,"Feature2","x6*troot(1+(troot((x4*x3)*x3)+(x4*x4)))",1
"S5",7,"Feature3","exp_dbl(x4)",0.999678753121387
"S5",7,"Feature4","x5",0.938279746852669
"S5",7,"Feature5","x6",0.0905373942718289
"S5",7,"Feature6","x5*x5",0.0443283172887589
"S6",7,"Feature1","troot(x4*x4)",1
"S6",7,"Feature2","x9*troot(x4*x4)",1
"S6",7,"Feature3","sigmoid(exp_dbl(x7))",0.999511852527653
"S6",7,"Feature4","troot(x4*x4)*(x5*x5)",0.979237158603936
"S6",7,"Feature5","x4*x9",0.978660224452322
"S6",7,"Feature6","x4",0.978657218657222
"S6",7,"Feature7","x4*x8",0.978655473892444
"S6",7,"Feature8","exp_dbl(x7)*troot(x4*x4)",0.0213452399133027
"S6",7,"Feature9","x5",0.0207628359960391
"S6",7,"Feature10","x5*p0(x4)",0.00326500521933851
