"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",4,0.840952002127769,6.24253233399072,3.34430333496846,-980.895886200439,0.615371857265695,22,1052.463,"x6*x9","(x5*x13)*x9","x7",1,1,0.999999998931657
"P2",4,0.865707312000163,5.25669275773591,3.15999837484804,-982.748466882787,0.727262631956238,17,958.095999999998,"x6*x9","x6","(x12*exp_dbl(x13))*x9",1,1,1
"P3",4,0.882656848199005,4.74063744072978,2.88435228859203,-999.981087793098,0.778183963360982,12,868.378000000012,"p3(x6)","x8","x9*x11",1,0.999999999968378,0.999999998934843
"P4",4,0.894297705963429,4.52324041159141,2.869538960893,-974.852578549634,0.798061651916567,16,867.445000000007,"x9*p3(x6)","x9*p0(x13)","x9",1,1,1
"P5",4,0.861160332859906,5.33807193610489,3.1741326671631,-976.370493987703,0.718752739471584,12,936.210000000006,"x11","x9*x6","p3(x6)",1,1,1
"P6",4,0.882131807691974,4.7561951871115,3.09665920124286,-985.206212242174,0.776725669900323,14,861.875,"x6","x11","x9*x6",1,1,1
