"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",16,0.842126066131338,6.18137890964696,3.23246859609911,-970.107887586533,0.622870774800468,19,1021.865,"x1*exp_dbl(x13)","x6","x11",1,0.999999999999999,0.999999999995968
"P2",16,0.88188850683762,4.76230990592376,3.02789214910961,-982.653214386674,0.776151203418642,12,974.543000000005,"p0(x13)*x9","p3(x6*x11)","x9*x6",1,1,1
"P3",16,0.900252267454985,4.38939583130534,2.77921961325691,-1007.51055149259,0.809835716907333,18,924.285999999993,"p3(p3(x6))*x9","p0(x13)","x11",0.99998471936807,0.999976464833088,0.99996522019803
"P4",16,0.776740253242337,9.28114001618937,3.93691142793672,-981.605062024079,0.149798032112445,16,952.949999999997,"p3(x6)","p3(x6)*x10","x10",1,1,0.999999990051277
"P5",16,0.759719167240075,8.86595547503308,4.04118486996305,-999.814084631945,0.224162890641442,17,882.562999999995,"p0(x13)","exp_dbl(exp_dbl(x13*x8))","x6*(p3(x6)*x11)",1,0.999999999624445,0.999997913315125
"P6",16,0.814103513023603,6.86997256600832,3.67985436287376,-974.352485651188,0.534167845980862,14,834.939000000013,"x10","exp_dbl(x13)*x1","x6*x10",1,1,0.999999999999174
