"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",10,FALSE,FALSE,FALSE,FALSE,3,0.982552927440526,0.982552927440526,0.180111466914035,-32.1483910339475,0.986876815312293,3,1.951,"x4","x4*x4","x10*x4",1,1,0.997977912315281
"P2",10,FALSE,FALSE,FALSE,FALSE,3,0.31276669956544,0.31276669956544,391.32100832517,-127.369894881721,-278981.232753181,3,1.476,"x4","x6*pm05(x8)","x8",1,0.601045012082726,0.184129134556065
"P3",10,FALSE,FALSE,FALSE,FALSE,3,0.982552927440526,0.982552927440526,0.180108368508061,-32.1483910339475,0.986878048287733,3,1.741,"x4","x4*x4","x10*x4",1,1,0.997977894561172
"P4",10,FALSE,FALSE,FALSE,FALSE,2,0.984008608849547,0.984008608849547,0.257556002472739,-38.349774074753,0.962959234785787,2,1.44300000000001,"x4","x4*x4","NA",1,1,"NA"
"P5",10,FALSE,FALSE,FALSE,FALSE,2,0.984008608849547,0.984008608849547,4.38970153280943e+249,-38.349774074753,-Inf,2,2.01300000000001,"x4","x4*x4","NA",1,1,"NA"
"P6",10,FALSE,FALSE,FALSE,FALSE,2,0.982321287682327,0.982321287682327,0.21030289591914,-83.9984225468295,0.993622710826064,2,1.38900000000001,"x4","troot(1+(x4+(pm05(x4)+((x4*x9)+p3(x8)))))","NA",1,1,"NA"
