"Experiment","Run","Number","Feature","Margs"
"P1",7,"Feature1","x9*exp_dbl(x13)",1
"P1",7,"Feature2","x10*x6",0.999999999708673
"P1",7,"Feature3","x6*x6",0.999996861637488
"P1",7,"Feature4","x13*x10",0.996616241162537
"P1",7,"Feature5","x1",0.899514804571396
"P1",7,"Feature6","x12",0.824910834691433
"P1",7,"Feature7","x9",0.807167963091463
"P1",7,"Feature8","x11",0.781768682071316
"P1",7,"Feature9","x8",0.68293214777304
"P1",7,"Feature10","x5",0.681503328183463
"P1",7,"Feature11","x5",0.601500383750332
"P1",7,"Feature12","x1",0.556880280785412
"P1",7,"Feature13","x10",0.483337328329684
"P1",7,"Feature14","x10",0.481577464244676
"P1",7,"Feature15","x10",0.480863225454616
"P1",7,"Feature16","x11",0.459438002378247
"P1",7,"Feature17","x8",0.427904888434319
"P1",7,"Feature18","x12",0.42496337602239
"P1",7,"Feature19","x8",0.363553088254344
"P1",7,"Feature20","x9",0.33892276876619
"P1",7,"Feature21","x11",0.332251221601753
"P1",7,"Feature22","x1",0.289348645467939
"P1",7,"Feature23","x9",0.242639406018421
"P1",7,"Feature24","x6",0.0254242869907016
"P1",7,"Feature25","x6",0.0234533115008901
"P1",7,"Feature26","x13",0.01277118197932
"P1",7,"Feature27","x13",0.0115475288655352
"P1",7,"Feature28","x13",0.00928148497405083
"P1",7,"Feature29","(x10*x6)*x13",0.00311273667519624
"P2",7,"Feature1","x10*x6",1
"P2",7,"Feature2","x10*p0(x13)",1
"P2",7,"Feature3","x6",1
"P2",7,"Feature4","x11",0.999999991451511
"P2",7,"Feature5","x13",0.999999975678466
"P2",7,"Feature6","x10",0.999996290016251
"P2",7,"Feature7","x9",0.999976014185976
"P2",7,"Feature8","x8",0.997217382484556
"P2",7,"Feature9","x1",0.666120742443422
"P2",7,"Feature10","x10",0.334210260292996
"P2",7,"Feature11","x1",0.331931797841132
"P2",7,"Feature12","x1*x10",0.00288359821741795
"P2",7,"Feature13","troot(x10)",0.00223703875843943
"P3",7,"Feature1","x6*x10",1
"P3",7,"Feature2","x1*exp_dbl(x13)",0.999999999999985
"P3",7,"Feature3","x9*x13",0.999999999865057
"P3",7,"Feature4","x5",0.999982351791733
"P3",7,"Feature5","exp_dbl(x13)",0.998412691295499
"P3",7,"Feature6","x11",0.977373601503572
"P3",7,"Feature7","x10",0.975849884985299
"P3",7,"Feature8","x1",0.975245078188097
"P3",7,"Feature9","x6",0.847097651219573
"P3",7,"Feature10","x12",0.818635842189295
"P3",7,"Feature11","x9",0.67851375785596
"P3",7,"Feature12","x8",0.646544765776929
"P3",7,"Feature13","x1",0.618283913253003
"P3",7,"Feature14","x8",0.597120139611491
"P3",7,"Feature15","x6",0.580329126037665
"P3",7,"Feature16","x9",0.51255549802271
"P3",7,"Feature17","sigmoid(x6)",0.490619294190256
"P3",7,"Feature18","x12",0.335815583475462
"P3",7,"Feature19","x10",0.106951344436951
"P3",7,"Feature20","x11*x6",0.0245797648548823
"P3",7,"Feature21","x2",0.00694216554085554
"P4",7,"Feature1","x13*x9",1
"P4",7,"Feature2","x9",1
"P4",7,"Feature3","x6*x9",1
"P4",7,"Feature4","x9*sigmoid(x13)",1
"P4",7,"Feature5","x6*x6",0.999999999988065
"P4",7,"Feature6","x11",0.999999999403862
"P4",7,"Feature7","x10",0.999997733304415
"P4",7,"Feature8","x8",0.999642809952776
"P4",7,"Feature9","x12",0.999642807926243
"P4",7,"Feature10","x5",0.932092428420864
"P4",7,"Feature11","x4",0.165120175501335
"P4",7,"Feature12","x4",0.110080123574809
"P4",7,"Feature13","x7*x6",0.0675504277707423
"P4",7,"Feature14","x4",0.0550401044005672
"P5",7,"Feature1","x10*(exp_dbl(x13)*x10)",1
"P5",7,"Feature2","x6",0.999999999999998
"P5",7,"Feature3","x11",0.999999999999785
"P5",7,"Feature4","x6*x10",0.999999999999392
"P5",7,"Feature5","x12",0.999862477532012
"P5",7,"Feature6","x9",0.996433222309228
"P5",7,"Feature7","x1",0.987758743758896
"P5",7,"Feature8","x8",0.983717322845077
"P5",7,"Feature9","x10",0.968416251600179
"P5",7,"Feature10","p0(x6)",0.956763226681015
"P5",7,"Feature11","x1*x5",0.95558044434007
"P5",7,"Feature12","x10*x13",0.735958733828313
"P5",7,"Feature13","x11",0.608779873767951
"P5",7,"Feature14","x13",0.323269394243319
"P5",7,"Feature15","x13",0.303545373049961
"P5",7,"Feature16","x11*x7",0.267865643711969
"P5",7,"Feature17","x10",0.123135660002099
"P6",7,"Feature1","p3(x6)",1
"P6",7,"Feature2","exp_dbl(x8*x13)*x6",1
"P6",7,"Feature3","x5*(x11*p3(x6))",1
"P6",7,"Feature4","x8",0.99999998949478
"P6",7,"Feature5","x6",0.999998749962273
"P6",7,"Feature6","x13",0.998243758843832
"P6",7,"Feature7","x1",0.996888660647473
"P6",7,"Feature8","troot(x5)",0.995716147405996
"P6",7,"Feature9","x11",0.995715216827142
"P6",7,"Feature10","x12",0.890058278483241
"P6",7,"Feature11","x11",0.444914896933803
"P6",7,"Feature12","x13",0.00243142872877731
"P6",7,"Feature13","x5*x11",0.00175593758388819
"P6",7,"Feature14","x12*x1",0.00175585341685262
"P6",7,"Feature15","x8*x1",0.00136236528958975
"P6",7,"Feature16","x5",0.00135543339522766
