"Experiment","Run","Number","Feature","Margs"
"P1",25,"Feature1","x12",2.139425177959
"P1",25,"Feature2","x1",1.3116222752155
"P1",25,"Feature3","x11",1.29222150139014
"P1",25,"Feature4","x9",1.17253978849611
"P1",25,"Feature5","x8",0.999871205570506
"P1",25,"Feature6","x5",0.99639898530193
"P1",25,"Feature7","x10",0.996128165800911
"P1",25,"Feature8","x9*sigmoid(x13)",0.920600124162978
"P1",25,"Feature9","x10*x6",0.92028207953121
"P1",25,"Feature10","x13*(x10*x6)",0.918773095910413
"P1",25,"Feature11","x6*x6",0.863545798991236
"P1",25,"Feature12","x6",0.186854606679495
"P1",25,"Feature13","x6*x9",0.0791444086514348
"P1",25,"Feature14","x9*p0(x13)",0.0791444085522754
"P1",25,"Feature15","troot(x6)",0.0790466115997272
"P1",25,"Feature16","x10*(x12*x13)",0.00182705384017203
"P1",25,"Feature17","x2",0.00138584649156426
"P2",25,"Feature1","x8",1.85462364699314
"P2",25,"Feature2","x12",1.6058633947668
"P2",25,"Feature3","x13",1.29751882833957
"P2",25,"Feature4","x11",1.26271348743134
"P2",25,"Feature5","x9",1.01936263918777
"P2",25,"Feature6","x10",1.01138615429242
"P2",25,"Feature7","x6",1.00766066186339
"P2",25,"Feature8","x1",1.00674916013703
"P2",25,"Feature9","troot(x6)",0.972694528970496
"P2",25,"Feature10","x1*sigmoid(x13)",0.972694528970496
"P2",25,"Feature11","(x9*(p3(x6)*x7))*x6",0.97269451581947
"P2",25,"Feature12","x5",0.875486824127255
"P2",25,"Feature13","x6*x9",0.0273054710295041
"P2",25,"Feature14","x7",0.0267424611888447
"P2",25,"Feature15","sigmoid(troot(p0(x13)))*x9",0.0216970876359552
"P2",25,"Feature16","x6*x11",0.0194953270426153
"P2",25,"Feature17","x9*x13",0.00560838339354887
"P2",25,"Feature18","x1*exp_dbl(x13)",0.00559814735296353
"P2",25,"Feature19","x6*x6",0.0055981416405411
"P2",25,"Feature20","(x6*x11)*x11",0.00559814163151869
"P2",25,"Feature21","exp_dbl(x13)",0.00421064125684761
"P3",25,"Feature1","x10",2.33379743181164
"P3",25,"Feature2","x8",1.75056315618467
"P3",25,"Feature3","x1",1.49700119068947
"P3",25,"Feature4","x11",1.00455320680543
"P3",25,"Feature5","x9",1.00442967267893
"P3",25,"Feature6","x6",1.00016279256954
"P3",25,"Feature7","x6*x10",0.986365151167619
"P3",25,"Feature8","x10*p0(x13)",0.98621186290678
"P3",25,"Feature9","x13",0.98620639504973
"P3",25,"Feature10","x5",0.96721286409436
"P3",25,"Feature11","x12",0.779873967714908
"P3",25,"Feature12","x7",0.105908914931885
"P3",25,"Feature13","x13*x9",0.0137876139587347
"P3",25,"Feature14","x9*x6",0.0137876135030381
"P3",25,"Feature15","x9*exp_dbl(x13)",0.0137876135019472
"P3",25,"Feature16","troot(x6)",0.0134122817607886
"P4",25,"Feature1","x1",1.33075372781212
"P4",25,"Feature2","x10",1.3029522382158
"P4",25,"Feature3","x8",0.98495668522705
"P4",25,"Feature4","x9",0.956984608786947
"P4",25,"Feature5","x11",0.837715853158572
"P4",25,"Feature6","x7",0.814385982022338
"P4",25,"Feature7","p3(x6)*x9",0.671769798961594
"P4",25,"Feature8","p3(x6)",0.671769094749488
"P4",25,"Feature9","x9*troot(x13)",0.671769087627868
"P4",25,"Feature10","x13*x9",0.671769087579062
"P4",25,"Feature11","x6",0.561234996203162
"P4",25,"Feature12","troot(x6)",0.328230909055395
"P4",25,"Feature13","x12",0.327310594850192
"P4",25,"Feature14","(x6*x9)*x6",0.166076659726127
"P4",25,"Feature15","p0(x13)*x9",0.166076593401175
"P4",25,"Feature16","x6*x9",0.166076593401175
"P4",25,"Feature17","(x6*(x11*x6))*x10",0.162154315833203
"P4",25,"Feature18","exp_dbl(x13)*x1",0.162154315813519
"P4",25,"Feature19","x5",0.162150265240063
"P4",25,"Feature20","sigmoid(x13)",0.144450260242966
"P4",25,"Feature21","x13*x10",0.143773679920787
"P4",25,"Feature22","x13",0.0248914228114693
"P4",25,"Feature23","x6*(x13*x9)",0.00503426357338005
"P4",25,"Feature24","x10*x1",0.00282457196659478
"P5",25,"Feature1","x1",2.00387693519992
"P5",25,"Feature2","x7",1.35246761786635
"P5",25,"Feature3","x12",1.17542511414026
"P5",25,"Feature4","x9",0.999999999727419
"P5",25,"Feature5","x8",0.999995469350108
"P5",25,"Feature6","x9*x13",0.999235334559926
"P5",25,"Feature7","p0(x11)",0.999234942803172
"P5",25,"Feature8","p3(x6)",0.999234942802255
"P5",25,"Feature9","x9*x6",0.999234942802255
"P5",25,"Feature10","x9*exp_dbl(x13)",0.999234746296253
"P5",25,"Feature11","x10",0.998046314566836
"P5",25,"Feature12","x5",0.997016172514726
"P5",25,"Feature13","x3",0.0139558980945174
"P5",25,"Feature14","x6",0.00147822178455065
"P6",25,"Feature1","x1",1.32846097668001
"P6",25,"Feature2","x10",0.999999690385786
"P6",25,"Feature3","x6",0.999999667378914
"P6",25,"Feature4","x9",0.999995408962929
"P6",25,"Feature5","x11",0.999965675293525
"P6",25,"Feature6","x10*x6",0.999112809673596
"P6",25,"Feature7","x8",0.99788532957406
"P6",25,"Feature8","x10*p0(x13)",0.99418962324341
"P6",25,"Feature9","x13*x6",0.994169573539697
"P6",25,"Feature10","x5",0.98497367269172
"P6",25,"Feature11","x12",0.982505918565484
"P6",25,"Feature12","x10*exp_dbl(troot(x13))",0.00492290891618492
"P6",25,"Feature13","x13",0.00203185852055803
"P6",25,"Feature14","x8*x6",0.00197146857782218
