"Experiment","Run","Number","Feature","Margs"
"S1",1,"Feature1","p3(x2)",1
"S1",1,"Feature2","(x3*x3)*x2",1
"S1",1,"Feature3","x2*x2",1
"S1",1,"Feature4","(x3*x2)*x2",1
"S1",1,"Feature5","x3*x3",1
"S1",1,"Feature6","(x2*x2)*((x3*x3)*x2)",1
"S1",1,"Feature7","p3(x3)",0.999999999994834
"S1",1,"Feature8","x2*x3",0.999521120631371
"S1",1,"Feature9","x2",0.764823063085999
"S1",1,"Feature10","x2",0.647043042882004
"S1",1,"Feature11","x3",0.588248808653652
"S1",1,"Feature12","x3",0.588191351342488
"S1",1,"Feature13","x3",0.529454574425683
"S1",1,"Feature1","x9*x1",1
"S1",1,"Feature2","p3(x12)",1
"S1",1,"Feature3","x12*(x10*x7)",1
"S1",1,"Feature4","troot((x3*x12)*(x5*x12))",1
"S1",1,"Feature5","x12*x12",1
"S1",1,"Feature6","x3*x12",1
"S1",1,"Feature7","x12*troot((x3*x12)*(x5*x12))",1
"S1",1,"Feature8","x12*x8",1
"S1",1,"Feature9","x11*x12",1
"S1",1,"Feature10","troot((x12*(x10*x7))*(x12*(x3*x7)))",1
"S1",1,"Feature11","x12",1
"S1",1,"Feature12","p2(x11)",0.9999999999996
"S1",1,"Feature13","(x5*x12)*x12",0.999999999776002
"S1",1,"Feature14","p3(x8)",0.999302424013679
"S1",1,"Feature15","x11",0.570341662453891
"S1",1,"Feature16","x2",0.501362555044078
"S1",1,"Feature17","x11",0.499256495536939
"S1",1,"Feature18","x11",0.499256495536939
"S1",1,"Feature1","x1",0.535228182381877
"S1",1,"Feature2","x1",0.535216613358301
"S1",1,"Feature3","sin_deg(x1)",0.521669646185235
"S1",1,"Feature4","troot(x1)",0.358967744475777
"S1",1,"Feature1","x3",0.999999999999249
"S1",1,"Feature2","x2*x1",0.999999999993497
"S1",1,"Feature3","x3*x1",0.999999998638369
"S1",1,"Feature4","x6*x1",0.999996108115739
"S1",1,"Feature5","x5*x1",0.999509116239484
"S1",1,"Feature6","x2",0.933115413268481
"S1",1,"Feature7","x6",0.923839480381601
"S1",1,"Feature8","x1",0.847721565452855
"S1",1,"Feature9","x7",0.847466937943823
"S1",1,"Feature10","x5",0.752410499797219
"S1",1,"Feature11","x5",0.704595731290915
"S1",1,"Feature12","x2",0.676325269233899
"S1",1,"Feature13","x6",0.628491725636313
"S1",1,"Feature14","x7",0.571558420869684
"S1",1,"Feature15","x1",0.523730344970944
"S1",1,"Feature16","x6",0.419063452326638
"S1",1,"Feature1","x3*x2",0.999999999769245
