"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",21,0.870966641371721,5.15568646184798,3.03386225956798,-968.462137395551,0.737643122531378,18,1100.16,"x9*x6","x9*sigmoid(x13)","x1",1,1,0.999999986416222
"P2",21,0.726592082768409,10.7329378088376,4.38164209308197,-980.709709810568,-0.136990098283281,14,976.486999999994,"sigmoid(x13*x8)","x13*x6","x11*x6",1,0.999999999997981,0.999999891133272
"P3",21,0.824405438255418,6.55489958462449,3.5781703919524,-973.322147197878,0.575916336522378,19,976.850999999995,"exp_dbl(x13)*x1","p0(x13)","x10",1,0.999999999999999,0.999999999666099
"P4",21,0.855032085817191,5.23749054526269,3.32960676206933,-1013.20055212987,0.729251561383656,10,799.75,"x6*x11","p0(x13)","x6*x6",1,1,0.999999999993579
"P5",21,0.893970015864409,4.52002045196219,2.87389565558271,-1003.84199887179,0.79834905732881,14,891.048999999999,"p3(x6)","troot(x9)*p3(x6)","exp_dbl(troot(x13))*troot(x9)",1,0.999999999996094,0.999999999996094
"P6",21,0.842788946964061,6.14202980006632,3.38943885169209,-974.148421438731,0.627656912819477,12,732.124000000011,"x10*x13","x6*x10","x10",1,1,1
