"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",18,0.890022513121099,2.91722484502082,-981.486427368537,0.791398233600792,16,994.781999999999,"x10*x6","x10","x11",1,1,0.99999999999993
"P2",18,0.801026922843268,3.81490110698836,-971.098510850741,0.474789814306038,11,990.772000000004,"x1","x5","x13",1,1,1
"P3",18,0.83102791104791,3.4939686451811,-963.37072849729,0.54740939552883,24,1034.447,"x6","x6*x10","exp_dbl(x13)*x1",1,1,1
"P4",18,0.810792593400562,3.64007364379964,-970.065939282543,0.497973356774148,16,907.684999999998,"p3(x6)","x1","x1*sigmoid(x13)",1,1,1
"P5",18,0.908326903263369,2.54386018208284,-983.354876143541,0.824661471835944,14,758.813999999984,"x10*(exp_dbl(troot(x13))*(x10*x6))","x6*x10","troot(x11)",1,0.999999999996205,0.999999999954511
"P6",18,0.889757956747384,2.88658421830652,-985.537043542606,0.791027636009386,13,867.236000000004,"x10","x6","p0(x13)",1,1,1
