"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",9,0.883533892793376,0.0549600039822274,0.0883898387831074,145.526414043663,0.778514686547689,4,435.676000000001,"x7*x5","x12","x5",0.995204588644892,0.967806569689625,0.479092834261718
"_deprecated_207_autoPrice",159,16,"S1",9,0.883533892793376,0.0549600039822274,0.0883898387831074,145.526414043663,0.778514686547689,4,429.005000000001,"x7*x5","x12","x5",0.995204588644892,0.967806569689625,0.479092834261718
"1027_ESL",488,5,"S1",9,0.931307114799303,0.0532896242443488,0.067775469227505,468.926455453692,0.864718769200433,4,429.305,"x1*x3","x4","x2",1,0.999999999638125,0.666651579451155
"1028_SWD",1000,11,"S1",9,0.651359013872984,0.166369443573697,0.209995634790937,80.7493979851984,0.415536421618781,10,1059.701,"p0(x3)","x10","x9",0.999999999988578,0.999999996107451,0.999999843048648
"1029_LEV",1000,5,"S1",9,0.733402967158139,0.127408448620751,0.163865181136212,318.335695300911,0.536238383613066,4,1132.138,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S1",9,0.583911794613583,0.153956544400243,0.193947089680947,141.182939994288,0.340441010924547,4,1154.73,"x1","x2","x4",1,1,0.999999968188641
"1089_USCrime",47,14,"S1",9,0.663883783788007,0.11823081531999,0.143876725879296,28.6293863671364,0.125729522398778,9,396.190000000001,"x13","x3","x1",0.999998513467082,0.999416094904237,0.977673901101692
"1096_FacultySalaries",50,5,"S1",9,0.963956810461615,0.0543496461905172,0.067449719438842,35.8090770091085,0.82090542526985,4,364.721,"x2","x4","x3",0.717399855067353,0.668585195754356,0.656372251053455
"192_vineyard",52,3,"S1",9,0.882131557539102,0.083296809124356,0.0975049362130824,27.3848711783005,0.737559737519431,5,346.25,"x2","x2*x1","x1",0.998980680582598,0.981703347573564,0.573101772995905
"197_cpu_act",8192,22,"S1",9,0.990831324289057,0.0189612961012921,0.0253692395001846,13559.6941592634,0.981736526048982,22,14548.258,"cos_deg(x5)","x21*x17","p0(p0(cos_deg(x21)))",1,1,1
"210_cloud",108,6,"S1",9,0.873996035615841,0.0596062389088104,0.0961954391031029,127.685187518815,0.759899650889078,5,451.095000000001,"x4","x3","x3",0.999999999964336,0.668810296308775,0.668587478750088
"225_puma8NH",8192,9,"S1",9,0.822479334856748,0.101957464702822,0.131346024995237,3624.05261330142,0.676404810335376,10,13689.619,"x3*x2","cos_deg(x3*x2)","cos_deg(x2)",1,1,1
"227_cpu_small",8192,13,"S1",9,0.984637352995943,0.024065249448304,0.0327790543537123,12231.9169870583,0.969509725560506,16,12899.014,"x1","troot(x12)*x9","troot(x11)",1,1,1
"228_elusage",55,3,"S1",9,0.892729291069376,0.0864605434395549,0.104267942930602,24.9636869308589,0.790355040651121,3,326.748999999996,"x1","cos_deg(x1)","x2",0.999999821587605,0.818424046312237,0.157751977710008
"229_pwLinear",200,11,"S1",9,0.935290958382343,0.0527627967308418,0.0680624698196784,143.432251466613,0.873656257837887,12,813.62000000001,"x2","x3*x1","x7",0.999999999999999,0.999997577795546,0.999890821829974
"230_machine_cpu",209,7,"S1",9,0.964830079168737,0.0377270017315568,0.127740759313882,283.69279617072,0.320294416280373,8,610.400999999998,"x4*(1+(x2*x6))","x2*x4","x4*x1",1,0.999999999964371,0.999999995151493
"294_satellite_image",6435,37,"S1",9,0.903583701996049,0.117686593371205,0.159421584317812,1830.43588790992,0.8162433592584,30,15450.874,"x11*x33","x13*x27","sin_deg(x13*x27)",1,1,1
"4544_GeographicalOriginalofMusic",1059,118,"S1",9,0.889212643283535,0.0439068916932314,0.0589721972579066,1058.12054264181,0.78996812999144,15,3071.959,"x100","x42","x43",1,1,0.999999999999998
