"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",4,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0316100989212094,0.0330078322574405,-94.5244319535552,0.99996318747195,2,639.93,"troot(x4*(x6*x4))","x6","NA",0.999999994771254,0.113485911887717,"NA"
"S2",4,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0436438523882014,0.076299782373216,-94.3406692127019,0.999803298245195,2,685.243,"troot((x4*x7)*x4)","x4","NA",0.999999999999987,0.130371566659359,"NA"
"S3",4,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0387653259299611,0.0609451980562222,-101.896843541979,0.999874500897115,2,627.807,"troot(x4)*troot(x4)","x4*x2","NA",1,0.999999948036275,"NA"
"S4",4,FALSE,FALSE,FALSE,FALSE,4,0.740221798098744,0.740221798098744,0.0947262659788515,0.343148991567367,-99.5125191073178,0.996021429210357,4,694.82,"x4","x4*troot(x4)","x10*x4",1,0.999999999257172,0.999999978011434
"S5",4,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0343598074974879,0.0421577896977856,-94.5244319535552,0.999939949406784,2,595.993,"troot(x4*(x6*x4))","x2","NA",1,0.354050447050959,"NA"
"S6",4,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,1.80723717536061e+291,Inf,-96.7669448270559,-Inf,3,655.475,"troot(x4*x4)","x2*x4","x2",0.99999999995941,0.982850179379546,0.204897927836592
