"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",1,0.884571012504131,0.0663887485387003,0.124239394097807,138.076039513694,0.706002572184095,7,396.911000000022,"x12","sin_deg(x3)","x3",0.999678912637309,0.994221566457095,0.816751517147478
"_deprecated_207_autoPrice",159,16,"S2",1,0.940949601082055,0.0515690553199135,0.0872210052095017,139.655280848148,0.855100443421933,6,384.002000000037,"x7","x12","x5*x7",0.999914316003731,0.999287209479201,0.97462807473002
"1027_ESL",488,5,"S2",1,0.927651282202759,0.053258517464166,0.0649092126543327,461.178826867202,0.858921582838826,7,865.568000000028,"x4","x1*x3","x2",1,0.852234714585359,0.723508535096381
"1028_SWD",1000,11,"S2",1,0.653429645662622,0.166009088097294,0.208084990605967,79.7582846735419,0.426920191412694,9,984.21100000001,"x3","x10","x5",0.999999999999998,0.999999999998495,0.99999277428206
"1029_LEV",1000,5,"S2",1,0.70834133112973,0.127694645178016,0.167557534348138,324.166330302821,0.496682968809679,5,832.089000000036,"x1","x3","x4",1,1,1
"1030_ERA",1000,5,"S2",1,0.629120667324608,0.151347980836655,0.191480905175774,138.529464582463,0.393607153894321,4,1340.02100000001,"x1","x2","x3",1,1,0.999999999600883
"1089_USCrime",47,14,"S2",1,0.880857168997232,0.120952328503656,0.147246410467448,33.306483808544,0.71251630831546,9,351.266000000003,"x13","x1","x4",0.99999996141272,0.999350185482053,0.997486979817147
"1096_FacultySalaries",50,5,"S2",1,0.948083443179623,0.0917238310962962,0.113750492378929,40.2482900825505,0.790097234556937,5,310.790000000037,"x4","x4","x2",0.731154252758973,0.59483949374614,0.541601174241797
"1199_BNG_echoMonths",17496,10,"S2",1,0.647779100678863,0.117489812108769,0.150556247276593,6347.56487953473,0.418311522400008,7,13879.57,"x8","x9","x1",1,1,0.999999999547761
"192_vineyard",52,3,"S2",1,0.872332623265954,0.107218564999898,0.163596023491011,26.2036739732768,0.575194051659003,2,253.710000000021,"x1","x2","NA",0.994075073695395,0.241982927151306,"NA"
"197_cpu_act",8192,22,"S2",1,0.719345918549452,1.73876694730532,1.87201412038254,13758.4810220775,-92.579709249176,20,9992.24199999997,"p2(x5)","x1","x21",1,1,1
"201_pol",15000,49,"S2",1,0.901478898720963,0.136359993085678,0.180471088915228,2829.50721044652,0.810729291993242,37,28280.2720000001,"troot(1+(x1+(p2(x5)+((sin_deg(troot(troot(x5)))*(x9*p2(troot(x7))))+troot(x5)))))","sin_deg(p2(1+(sin_deg(x5*troot(x7))+troot(sin_deg(cos_deg(x5*troot(x7)))))))","troot(x9*p2(troot(x7)))*x6",1,1,1
