"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",7,0.866044202728545,0.0855674107387969,0.124463927732689,150.728308915221,0.699411280294023,4,388.522999999986,"p3(x7)","x3","x2",0.988813999790794,0.958928537925747,0.921608455308637
"_deprecated_207_autoPrice",159,16,"S2",7,0.869033148424712,0.08511238041456,0.123290059732506,150.728308915221,0.705054482232088,5,411.314000000013,"p3(x7)","x3","x2",1,0.952936919946915,0.550579507235558
"1027_ESL",488,5,"S2",7,0.935096873453996,0.0511811402020854,0.0632195699483688,458.775857452055,0.869492189134757,8,650.614999999991,"x4","troot(x1)","x2",1,0.839680126786551,0.729960032023565
"1028_SWD",1000,11,"S2",7,0.622775337243665,0.167043763208982,0.206503223724803,78.0111719045303,0.377865584022873,9,1152.141,"x10","x3","x5",1,0.999999999999999,0.999999922754257
"1029_LEV",1000,5,"S2",7,0.740611699944706,0.119449985570401,0.159417383651322,310.527765189954,0.545075501034071,4,1300.76000000001,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S2",7,0.610873554350307,0.150573263031952,0.192130542667757,139.527405927377,0.372275133581774,4,1225.18900000001,"x1","x2","x3",1,1,0.999999999988338
"1089_USCrime",47,14,"S2",7,0.944631854914058,0.081671632896966,0.1032251712325,23.8907266674391,0.754852638948419,5,341.145000000019,"x13","x4","x1",0.999897150269822,0.8968679529117,0.777185315950132
"1096_FacultySalaries",50,5,"S2",7,0.945866231646599,0.0701525435809421,0.0866581018810127,37.856955408594,0.87253643486541,4,343.162000000011,"x4","x2","x3",0.857887093786767,0.539697199861936,0.519237804418761
"1199_BNG_echoMonths",17496,10,"S2",7,0.678028815058834,0.11528141514557,0.147485341908631,6256.89263121569,0.459663080103028,9,15955.974,"x5","x9","x2",1,1,1
"192_vineyard",52,3,"S2",7,0.905413299353482,0.0949090821752302,0.128210865170324,30.4163768674707,0.757329156721373,3,260.283999999985,"x1","troot(x1)","x2",0.661750383770694,0.563755163987994,0.288556338761296
"197_cpu_act",8192,22,"S2",7,0.754681995337136,2.00036988210805,2.09954539679841,13464.9972155218,-131.805122720017,21,9135.63,"x17*x21","x7","troot(troot(p2(x21)))*((x18*x21)*troot(troot(p2(x21))))",1,1,1
"201_pol",15000,49,"S2",7,0.900109699069294,0.135373925094746,0.183040035445059,3395.74350426737,0.807278039792736,38,34710.949,"(x8*x19)*x5","p2((x8*x19)*x5)","x2*sin_deg(x5*sin_deg(1+(x5+(x9+x24))))",1,1,1
