"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",20,0.768208042203644,9.71892442939661,4.06907508236946,-978.366649601269,0.0676996070712945,25,1062.886,"exp_dbl(x13*x8)","x6*x10","x1",0.999999999988087,0.999999979302555,0.999901960698091
"P2",20,0.827029279935064,6.30037737271486,3.37383590422171,-985.661577956001,0.608210689158348,13,932.462999999996,"x11","x6*x9","((x10*exp_dbl(x13))*x1)*x1",0.999999999999882,0.999999999998649,0.999999999997254
"P3",20,0.819585406393126,7.46702162079929,3.5961367746885,-966.216606450678,0.449681295013277,20,1023.984,"x6*x10","sigmoid(x13)*x1","x9",1,0.999999999999974,0.999990607878153
"P4",20,0.802377174705575,7.43790788260918,3.76458808780618,-972.62787634999,0.453964287921446,12,932.862000000008,"x1","x6*x13","x11",1,1,1
"P5",20,0.820168620562779,6.68111896901209,3.50988205765644,-987.600070380813,0.559427011378366,18,974.5,"p3(x6)","x10*x6","x10*sigmoid(x13)",1,1,0.999999995673612
"P6",20,0.865430324414885,5.06756230625082,3.1555828436912,-1009.88667882855,0.746535202387694,11,741.014999999985,"x6*x6","x11","x11*x6",1,1,1
