"Experiment","Run","Number","Feature","Margs"
"P1",20,"Feature1","x8",1.45211220747265
"P1",20,"Feature2","x6",1.05973056405721
"P1",20,"Feature3","x1",1.04676330006217
"P1",20,"Feature4","x10",1.0005060414922
"P1",20,"Feature5","x9",1.00028366367226
"P1",20,"Feature6","x7",0.999810074072072
"P1",20,"Feature7","x9*x13",0.999799377797327
"P1",20,"Feature8","x9*x6",0.999204126098157
"P1",20,"Feature9","x11",0.999004682420511
"P1",20,"Feature10","exp_dbl(x13)*x1",0.998797818115541
"P1",20,"Feature11","exp_dbl(x13)",0.97073849899284
"P1",20,"Feature12","x12",0.965739007396086
"P1",20,"Feature13","p0(x6)",0.858580354022881
"P1",20,"Feature14","exp_dbl(x6)",0.140378222186235
"P1",20,"Feature15","x11*x1",0.00494868840087856
"P1",20,"Feature16","x2",0.00325931384984884
"P1",20,"Feature17","x5",0.00137758456457427
"P2",20,"Feature1","x9",2.39992790633332
"P2",20,"Feature2","x6",2.19990599265498
"P2",20,"Feature3","x10",1.99994271422178
"P2",20,"Feature4","x11",1.00002963989031
"P2",20,"Feature5","x13",1.00001928928984
"P2",20,"Feature6","x8",0.999999984347164
"P2",20,"Feature7","x12",0.999998308759536
"P2",20,"Feature8","x1",0.99997935366532
"P2",20,"Feature9","x10*x6",0.999955921816019
"P2",20,"Feature10","p0(x13)*x10",0.999939940897004
"P2",20,"Feature11","x7",0.999933168221843
"P3",20,"Feature1","x13",2.56314231428248
"P3",20,"Feature2","x10",1.68650782883811
"P3",20,"Feature3","x1",1.61468555786925
"P3",20,"Feature4","x6",1.3146429990202
"P3",20,"Feature5","x8",1.08538647131753
"P3",20,"Feature6","sigmoid(x13)",1.00005245023902
"P3",20,"Feature7","x6*x10",0.999999996834134
"P3",20,"Feature8","sigmoid(x13)*x1",0.999999996834108
"P3",20,"Feature9","x9",0.999990604712317
"P3",20,"Feature10","(x6*x10)*x13",0.999986972396278
"P3",20,"Feature11","x12",0.999961774503428
"P3",20,"Feature12","x11",0.999924786092521
"P3",20,"Feature13","x12*x7",0.989212746435085
"P3",20,"Feature14","x1*x5",0.290916076594249
"P3",20,"Feature15","(x12*x7)*x12",0.00645288898747604
"P3",20,"Feature16","x6*x11",0.00515708992074192
"P4",20,"Feature1","x12",1.41196141852811
"P4",20,"Feature2","x10",1.003504042446
"P4",20,"Feature3","x11",1
"P4",20,"Feature4","x1",0.999999955505701
"P4",20,"Feature5","x8",0.997820893431718
"P4",20,"Feature6","x7",0.99490766230629
"P4",20,"Feature7","p3(x6)",0.989973499410822
"P4",20,"Feature8","x13*x6",0.989870385633406
"P4",20,"Feature9","x1*sigmoid(x13)",0.989710281530223
"P4",20,"Feature10","x10*p3(x6)",0.989710281530223
"P4",20,"Feature11","x5",0.632929719760597
"P4",20,"Feature12","x4",0.0646495598157482
"P4",20,"Feature13","x6",0.0525233432748058
"P4",20,"Feature14","x9",0.0147507921407526
"P4",20,"Feature15","x13*x9",0.0101296140477654
"P4",20,"Feature16","x9*x6",0.0101172733016522
"P4",20,"Feature17","(x13*x9)*exp_dbl(x13)",0.0098663964859951
"P4",20,"Feature18","p0(x6)",0.00976447896151182
"P4",20,"Feature19","x8*x9",0.00926051413248217
"P4",20,"Feature20","x13",0.00172725558010953
"P5",20,"Feature1","x7",1.08016079631635
"P5",20,"Feature2","x9",1.00000000065294
"P5",20,"Feature3","p3(x6)",0.999999999667969
"P5",20,"Feature4","x11",0.999999998041642
"P5",20,"Feature5","x9*sigmoid(troot(x13))",0.999999998037207
"P5",20,"Feature6","p3(x6)*x9",0.999999989367345
"P5",20,"Feature7","x1",0.9999999461099
"P5",20,"Feature8","x8",0.999976327964414
"P5",20,"Feature9","x5",0.985388613288361
"P5",20,"Feature10","x10",0.980683193824744
"P5",20,"Feature11","x12",0.7424214753174
"P5",20,"Feature12","x3",0.130800533993643
"P5",20,"Feature13","x6",0.00610552660051617
"P5",20,"Feature14","x13",0.00138270867750959
"P6",20,"Feature1","x9",1.2888354960675
"P6",20,"Feature2","x1",1.23933917775354
"P6",20,"Feature3","x5",1.16052543230791
"P6",20,"Feature4","x8",1.00137890932219
"P6",20,"Feature5","x11",0.999999493800194
"P6",20,"Feature6","x6",0.975888346869801
"P6",20,"Feature7","x12",0.945512931930576
"P6",20,"Feature8","x9*sigmoid(x13)",0.597656354018249
"P6",20,"Feature9","x9*(x11*p3(x6))",0.597656354018249
"P6",20,"Feature10","x13*x10",0.597656354018249
"P6",20,"Feature11","p3(x6)",0.597656354018191
"P6",20,"Feature12","x13",0.592856993942304
"P6",20,"Feature13","x7",0.511354939152963
"P6",20,"Feature14","x10",0.455343429866815
"P6",20,"Feature15","x10*x6",0.40337630308097
"P6",20,"Feature16","x10*p0(x10*x13)",0.402343645981728
"P6",20,"Feature17","p0(x10)",0.401832689400909
"P6",20,"Feature18","x3",0.0067587624646783
