"Experiment","Run","Number","Feature","Margs"
"P1",22,"Feature1","troot(x4*(x4*x7))",0.986446394011046
"P1",22,"Feature2","x4",0.171441103946079
"P1",22,"Feature3","x8",0.0672847171059267
"P1",22,"Feature4","x1",0.0669149605339091
"P1",22,"Feature5","troot(x4)*x4",0.0112080646430642
"P1",22,"Feature6","x4*x10",0.0112005840521249
"P1",22,"Feature7","x6*x4",0.00192391701152508
"P1",22,"Feature8","x2",0.00147277925283997
"P1",22,"Feature9","troot(x4*x4)",0.00121431207622418
"P1",22,"Feature10","troot(x4*(x9*x4))",0.00113412629105133
"P1",22,"Feature11","x7",0.00101741577560015
"P2",22,"Feature1","troot(x4*(x4*x6))",0.946517045538308
"P2",22,"Feature2","x10",0.144004310164703
"P2",22,"Feature3","troot(x4*x4)",0.0502559488721494
"P2",22,"Feature4","x2*x4",0.050253919837352
"P2",22,"Feature5","x1",0.00361138258390666
"P2",22,"Feature6","x4",0.00322729203264504
"P2",22,"Feature7","troot(x4)*x4",0.00322700558442222
"P2",22,"Feature8","x10*x4",0.00322693564101463
"P3",22,"Feature1","troot((x4*x7)*x4)",0.845965928203668
"P3",22,"Feature2","troot(x4*x4)",0.152661027899549
"P3",22,"Feature3","x4*x2",0.149374049314174
"P3",22,"Feature4","x4",0.134465397147786
"P3",22,"Feature5","x7",0.0880177323664565
"P3",22,"Feature6","x5",0.0610634961071091
"P3",22,"Feature7","x3",0.00807081161900172
"P3",22,"Feature8","x9",0.00561921332541702
"P3",22,"Feature9","x8",0.00461286418915624
"P3",22,"Feature10","x4*x3",0.00188865052968462
"P3",22,"Feature11","x4*x7",0.00155580789051428
"P3",22,"Feature12","x8*x4",0.00145085551008674
"P3",22,"Feature13","troot(x4*(x9*x4))",0.00137764108947189
"P4",22,"Feature1","troot(x4*(x7*x4))",0.684814586798719
"P4",22,"Feature2","troot((x4*x6)*x4)",0.284928480739612
"P4",22,"Feature3","x2",0.168103131784075
"P4",22,"Feature4","x4",0.0732968730934324
"P4",22,"Feature5","x6",0.062890095951092
"P4",22,"Feature6","troot(x4*x4)",0.0302569312933042
"P4",22,"Feature7","x4*x2",0.0302433595737411
"P4",22,"Feature8","x7",0.00503711674609649
"P5",22,"Feature1","troot((x4*x4)*x6)",0.986541703344709
"P5",22,"Feature2","x6",0.121978305369165
"P5",22,"Feature3","x4",0.106101302832041
"P5",22,"Feature4","x8",0.0674073415785236
"P5",22,"Feature5","x4*x10",0.0134533149853447
"P5",22,"Feature6","troot(x4)*x4",0.0133448784291323
"P5",22,"Feature7","x10",0.00157373238723975
"P5",22,"Feature8","x2",0.00150337191109332
"P6",22,"Feature1","troot((x4*x4)*x6)",0.999998496985844
"P6",22,"Feature2","x10",0.287589376203951
"P6",22,"Feature3","x9",0.0608913215782474
"P6",22,"Feature4","x4",0.00883659881519381
"P6",22,"Feature5","troot(x10)",0.00358441481926198
