"Experiment","Run","Number","Feature","Margs"
"P1",20,"Feature1","x10*x4",0.999999999999985
"P1",20,"Feature2","x4*troot(x4)",0.999999999999939
"P1",20,"Feature3","x4",0.99999999999816
"P1",20,"Feature4","x5",0.0731483039249978
"P2",20,"Feature1","p0(x4)*x4",0.999999999999976
"P2",20,"Feature2","x4",0.974039143318656
"P2",20,"Feature3","x7*x4",0.953566183811722
"P2",20,"Feature4","x4*x4",0.269647258675643
"P2",20,"Feature5","p0(x9)*x4",0.0296106957827636
"P2",20,"Feature6","p0(x4*x10)*x4",0.0168365555664478
"P3",20,"Feature1","troot(x6*(x4*x4))",0.999999996813653
"P3",20,"Feature2","x6",0.103161558382394
"P3",20,"Feature3","x4",0.0827081962642843
"P3",20,"Feature4","x5",0.071161991507749
"P4",20,"Feature1","troot(x4*x4)",1
"P4",20,"Feature2","troot(x4*x4)*x6",0.999999999999998
"P4",20,"Feature3","x6",0.154638346257281
"P4",20,"Feature4","x4",0.149493048801263
"P5",20,"Feature1","troot(x4*x4)",0.999999999999998
"P5",20,"Feature2","x3*x4",0.578853404417209
"P5",20,"Feature3","x4",0.510301572917938
"P5",20,"Feature4","x6*x4",0.212578538834862
"P5",20,"Feature5","x9*x4",0.212215461423167
